id,name,site,phone,full_address,street,city,postal_code,state,reviews,working_hours,imported_at,dup_key,quality_score,is_primary,latitude,longitude,coord,has upick,upick offerings,upick source
499,Strawberry Hill Farm,http://strawberryhillfarm.org/,609-298-0823,"3 Waln Rd, Chesterfield, NJ 08515",3 Waln Rd,Chesterfield,8515,New Jersey,227,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,strawberry hill farm|chesterfield|new jersey,297,TRUE,40.1317699,-74.6227336,0101000020E6100000B48707DEDAA752C06F8C09D6DD104440,Yes,apples; peaches; nectarines,https://upickfarmsusa.com/nj/burlington-county/strawberry-hill-farm/
500,Red Oak Lavender Farm & Shop,http://redoaklavender.com/,706-974-8230,"2882 Red Oak Flats Rd, Dahlonega, GA 30533",2882 Red Oak Flats Rd,Dahlonega,30533,Georgia,226,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""11AM-3PM"", ""Thursday"": ""11AM-3PM"", ""Friday"": ""11AM-3PM"", ""Saturday"": ""10AM-4PM"", ""Sunday"": ""1-4PM""}",2025-08-23 16:58:33.154149+00,red oak lavender farm & shop|dahlonega|georgia,296,TRUE,34.4924944,-83.9184802,0101000020E610000081412D61C8FA54C048BB760E0A3F4140,Yes,lavender; dahlias; zinnias,https://redoaklavender.com/
501,Eveland Family Farm,https://www.facebook.com/EvelandFamilyFarm/,763-755-5123,"2575 Andover Blvd NW, Andover, MN 55304",2575 Andover Blvd NW,Andover,55304,Minnesota,225,,2025-08-23 16:58:33.154149+00,eveland family farm|andover|minnesota,295,TRUE,45.2381108,-93.330316,0101000020E61000001D56B8E5235557C08669296A7A9E4640,Yes,pumpkins,https://www.minnesotaparent.com/listings/eveland-family-farm/ ; https://minnesotagrown.com/member/eveland-family-farm/
502,Buell's Orchard,http://www.buellsorchard.com/,860-974-1150,"108 Crystal Pond Rd, Eastford, CT 06242",108 Crystal Pond Rd,Eastford,6242,Connecticut,225,"{""Monday"": ""8AM-7PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-3PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,buell's orchard|eastford|connecticut,295,TRUE,41.9165147,-72.1038693,0101000020E6100000BDA36BCBA50652C0D1668B5A50F54440,Yes,strawberries; blueberries; peaches; apples; pumpkins,https://www.buellsorchard.com/
504,Thera Farms,,631-478-5229,"1705 Brentwood Rd, Brentwood, NY 11717",1705 Brentwood Rd,Brentwood,11717,New York,223,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,thera farms|brentwood|new york,243,TRUE,40.768917,-73.2460403,0101000020E6100000DF7FD01FBF4F52C0502B4CDF6B624440,Yes,strawberries; various fruits and vegetables,https://www.yelp.com/biz/thera-farms-brentwood
505,Rogers Orchards - Shuttle Meadow Farm Store,http://www.rogersorchards.com/,860-229-4240,"336 Long Bottom Rd, Southington, CT 06489",336 Long Bottom Rd,Southington,6489,Connecticut,223,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-6PM""}",2025-08-23 16:58:33.154149+00,rogers orchards - shuttle meadow farm store|southington|connecticut,293,TRUE,41.6365207,-72.8386824,0101000020E6100000C5EEF1F8AC3552C011DDA28279D14440,Yes,apples,https://rogersorchards.com/
506,White Pine Berry Farm,http://www.whitepineberryfarm.com/,715-222-2946,"1482 Oak Dr, River Falls, WI 54022",1482 Oak Dr,River Falls,54022,Wisconsin,223,"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-2PM"", ""Wednesday"": ""Closed"", ""Thursday"": ""9AM-2PM"", ""Friday"": ""Closed"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,white pine berry farm|river falls|wisconsin,293,TRUE,44.9004841,-92.5020249,0101000020E6100000C5D10B2D212057C0B408201043734640,Yes,strawberries; raspberries; blueberries; apples; sunflowers; zinnias,https://whitepineberryfarm.com/
507,Cuff Farms,http://www.cuffarms.com/,920-779-4788,"N2299 Ledge Hill Rd, Hortonville, WI 54944",N2299 Ledge Hill Rd,Hortonville,54944,Wisconsin,223,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""10AM-4PM"", ""Saturday"": ""10AM-4PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,cuff farms|hortonville|wisconsin,293,TRUE,44.3246803,-88.7206878,0101000020E610000013E8B8BF1F2E56C0E613C31F8F294640,Yes,pumpkins,https://www.windingbrookfarm.com/
508,Winding Brook Farm,http://www.windingbrookfarm.com/,215-343-8880,"3014 Bristol Rd, Warrington, PA 18976",3014 Bristol Rd,Warrington,18976,Pennsylvania,222,,2025-08-23 16:58:33.154149+00,winding brook farm|warrington|pennsylvania,292,TRUE,40.2622696,-75.1521223,0101000020E610000082DF2B5FBCC952C0155EDD0C92214440,Yes,pumpkins,https://www.windingbrookfarm.com/
509,Duris Cucumber Farm,http://duriscucumberfarm.com/,253-922-7635,"6012 44th St E, Puyallup, WA 98371",6012 44th St E,Puyallup,98371,Washington,222,"{""Sunday"": ""9AM-6PM"", ""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM""}",2025-08-23 16:58:33.154149+00,duris cucumber farm|puyallup|washington,292,TRUE,47.2168512,-122.3493429,0101000020E6100000BFA552A25B965EC0970CB6C7C19B4740,Yes,Strawberries,https://www.yelp.com/biz/duris-strawberry-farm-kent https://www.pickyourown.org/cucumber-farms/WAolympiaarea-cucumbers.php
510,Grange Fruit Farm,http://www.grangefruits.com/,616-205-5011,"1900 13 Mile Rd NE, Rockford, MI 49341",1900 13 Mile Rd NE,Rockford,49341,Michigan,222,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""11AM-4PM""}",2025-08-23 16:58:33.154149+00,grange fruit farm|rockford|michigan,292,TRUE,43.1604649,-85.6235238,0101000020E6100000C5515ED0E76755C0F5D3241D8A944540,Yes,"Peaches, Apples, Berries, Pumpkins",https://grangefruits.com/ https://www.facebook.com/Grangefruit/
511,Seven Ponds Orchard,,631-726-8015,"65 7 Ponds Rd, Water Mill, NY 11976",65 7 Ponds Rd,Water Mill,11976,New York,222,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-6PM""}",2025-08-23 16:58:33.154149+00,seven ponds orchard|water mill|new york,242,TRUE,40.9074707,-72.3800448,0101000020E6100000F3C06CA7521852C0034AF9FF27744440,Yes,"Apples, Berries, Vegetables, Sunflowers, Pumpkins",https://upickfarmsusa.com/ny/suffolk-county/seven-ponds-orchard/ https://www.yelp.com/biz/seven-ponds-orchard-water-mill
512,Three Nunns Farm,http://threenunnsfarm.com/,925-550-0870,"550 Walnut Blvd, Brentwood, CA 94513",550 Walnut Blvd,Brentwood,94513,California,222,"{""Sunday"": ""9AM-5PM"", ""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""Closed"", ""Saturday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,three nunns farm|brentwood|california,292,TRUE,37.8804021,-121.696422,0101000020E6100000C18D942D926C5EC0346A1904B1F04240,Yes,cherries; blueberries; blackberries; peaches; nectarines; apricots; pumpkins,https://www.3nunnsfarm.com/
514,"Hofacker's Hillside Orchard, LLC",http://www.hhorchard.com/,920-734-0780,"W3964 Wege Rd, Appleton, WI 54913",W3964 Wege Rd,Appleton,54913,Wisconsin,221,,2025-08-23 16:58:33.154149+00,"hofacker's hillside orchard, llc|appleton|wisconsin",291,TRUE,44.359408,-88.387327,0101000020E6100000E6762FF7C91856C0DAF5D214012E4640,Yes,Honeycrisp Apples,https://hhorchard.com/ https://upickfarmsusa.com/wi/outagamie-county/hofackers-hillside-orchard/
515,Pumpkinville Farm,http://pumpkinville.net/,757-869-9751,"7691 Richmond Rd, Toano, VA 23168",7691 Richmond Rd,Toano,23168,Virginia,220,"{""Monday"": ""9AM-7PM"", ""Tuesday"": ""9AM-7PM"", ""Wednesday"": ""9AM-7PM"", ""Thursday"": ""9AM-7PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-8PM"", ""Sunday"": ""9AM-7PM""}",2025-08-23 16:58:33.154149+00,pumpkinville farm|toano|virginia,290,TRUE,37.3758585,-76.7892375,0101000020E6100000B7D100DE823253C039B69E211CB04240,Yes,Pumpkins,https://pumpkinville.net/ https://www.yelp.com/biz/pumpkinville-williamsburg
519,Hickory Bluff Berry Farm,https://www.hickorybluffberries.com/,843-812-5332,"245 Hickory Bluff Ln, Holly Hill, SC 29059",245 Hickory Bluff Ln,Holly Hill,29059,South Carolina,219,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""1-5PM""}",2025-08-23 16:58:33.154149+00,hickory bluff berry farm|holly hill|south carolina,289,TRUE,33.257893,-80.3375358,0101000020E6100000AB8EC12F9A1554C0056F48A302A14040,Yes,"Strawberries, Blueberries, Blackberries",https://www.hickorybluffberries.com/ https://agriculture.sc.gov/agritourism-farms/hickory-bluff-berry-farm/
520,Lewin Farms Apple Picking,http://www.lewinfarm.com/,631-929-4327,"201-709 Fresh Pond Ave, Calverton, NY 11933",201-709 Fresh Pond Ave,Calverton,11933,New York,217,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,lewin farms apple picking|calverton|new york,287,TRUE,40.9432264,-72.7800793,0101000020E61000005772BAD1EC3152C0A65C86A4BB784440,Yes,pumpkins,https://www.brightwatersfarms.com/
521,Brightwaters Farms,https://www.brightwatersfarms.com/,631-665-5411,"1624 Manatuck Blvd, Bay Shore, NY 11706",1624 Manatuck Blvd,Bay Shore,11706,New York,217,,2025-08-23 16:58:33.154149+00,brightwaters farms|bay shore|new york,287,TRUE,40.758189,-73.272359,0101000020E61000005C7171546E5152C0EE974F560C614440,Yes,pumpkins,https://www.brightwatersfarms.com/
524,Engelke Farms,https://engelkefarm.org/,518-275-8433,"463 Garfield Rd, Troy, NY 12180",463 Garfield Rd,Troy,12180,New York,215,"{""Monday"": ""10AM-2PM"", ""Tuesday"": ""10AM-2PM"", ""Wednesday"": ""10AM-2PM"", ""Thursday"": ""10AM-2PM"", ""Friday"": ""10AM-2PM"", ""Saturday"": ""9AM-2PM"", ""Sunday"": ""9AM-2PM""}",2025-08-23 16:58:33.154149+00,engelke farms|troy|new york,285,TRUE,42.7222585,-73.5986251,0101000020E610000024C4A6DF4F6652C007616EF7725C4540,Yes,"Berries, Raspberries, Sunflowers, Pumpkins",https://engelkefarm.org/ https://upickfarmsusa.com/ny/rensselaer-county/engelke-farms/
526,Duda's Farm Inc,http://www.dudasfarm.com/,724-246-7601,"157 Creek Rd, Brownsville, PA 15417",157 Creek Rd,Brownsville,15417,Pennsylvania,214,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,duda's farm inc|brownsville|pennsylvania,284,TRUE,39.9782899,-79.8843643,0101000020E6100000FF8FB86C99F853C0E9407B9A38FD4340,Yes,"Strawberries, Sunflowers, Pumpkins",https://www.dudasfarm.com https://www.yelp.com/biz/dudas-farm-brownsville
528,Davis Family Farm,https://www.facebook.com/DavisFamilyFarms/,541-752-0697,"4380 NE Hwy 20, Corvallis, OR 97330",4380 NE Hwy 20,Corvallis,97330,Oregon,214,"{""Sunday"": ""9AM-5PM"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,davis family farm|corvallis|oregon,284,TRUE,44.6062507,-123.2201945,0101000020E61000009510ACAA17CE5EC0ABD6789F994D4640,Yes,strawberries; blueberries; blackberries; raspberries; marionberries; boysenberries; apples; pears; peaches; apricots; beans; sweet corn; cucumbers; tomatoes; peppers; pumpkins; melons; flowers,https://www.visitcorvallis.com/u-pick-farms-in-corvallis-oregon
529,Brad’s Farm Market,https://bradsfarmmarket.com/,410-734-4769,"550 Asbury Rd, Churchville, MD 21028",550 Asbury Rd,Churchville,21028,Maryland,213,"{""Monday"": ""9AM-5:30PM"", ""Tuesday"": ""9AM-5:30PM"", ""Wednesday"": ""9AM-5:30PM"", ""Thursday"": ""9AM-5:30PM"", ""Friday"": ""9AM-5:30PM"", ""Saturday"": ""9AM-5:30PM"", ""Sunday"": ""10AM-4:30PM""}",2025-08-23 16:58:33.154149+00,brad’s farm market|churchville|maryland,283,TRUE,39.5402768,-76.2590093,0101000020E61000000837BE9B931053C0CE6449CA27C54340,Yes,strawberries; blueberries; blackberries; peaches; beans; corn; melons; onions; potatoes; tomatoes; watermelon,https://upickfarmsusa.com/nc/granville-county/lyon-farms/
530,Lyon Farms,https://upickfarmsusa.com/nc/granville-county/lyon-farms/,919-528-3263,"1544 Munns Rd, Creedmoor, NC 27522",1544 Munns Rd,Creedmoor,27522,North Carolina,213,,2025-08-23 16:58:33.154149+00,lyon farms|creedmoor|north carolina,283,TRUE,36.091305,-78.734274,0101000020E610000066136058FEAE53C00B7BDAE1AF0B4240,Yes,strawberries; blueberries; blackberries; peaches; beans; corn; melons; onions; potatoes; tomatoes; watermelon,https://upickfarmsusa.com/nc/granville-county/lyon-farms/
531,Thorpe's Organic Family Farm,http://www.thorpesorganicfamilyfarm.com/,716-655-4486,"12866 Strykersville Rd, East Aurora, NY 14052",12866 Strykersville Rd,East Aurora,14052,New York,213,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-3PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:33.154149+00,thorpe's organic family farm|east aurora|new york,283,TRUE,42.7550136,-78.5076483,0101000020E6100000AE974B4F7DA053C082042049A4604540,Yes,"Blueberries, Raspberries, Tomatoes, Green beans",https://www.thorpesorganicfamilyfarm.com https://upickfarmsusa.com/ny/erie-county/thorpes-organic-family-farm/
532,Munson Farms,https://www.munsonfarms.com/new-page-2,720-491-1421,"7455 Valmont Rd, Boulder, CO 80301",7455 Valmont Rd,Boulder,80301,Colorado,213,"{""Sunday"": ""9AM-6PM"", ""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM""}",2025-08-23 16:58:33.154149+00,munson farms|boulder|colorado,283,TRUE,40.0336639,-105.1793708,0101000020E6100000DFF6A9CF7A4B5AC025C742194F044440,Yes,"Pumpkins, Flowers",https://www.munsonfarms.com/ https://www.yelp.com/biz/munsons-farm-stand-boulder
534,Chase Farms Market,http://www.chasefarmsmarket.com/,315-986-3691,"459 Pannell Rd #9527, Fairport, NY 14450",459 Pannell Rd #9527,Fairport,14450,New York,212,"{""Monday"": ""9AM-8PM"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-8PM"", ""Sunday"": ""9AM-8PM""}",2025-08-23 16:58:33.154149+00,chase farms market|fairport|new york,282,TRUE,43.0491107,-77.3831248,0101000020E61000005692E11D855853C01C31694249864540,yes,strawberries; peas; raspberries; blueberries; cherries,https://www.chasefarmsmarket.com/; https://rochester.kidsoutandabout.com/content/chase-farms
535,Hazen's Blueberry Farm,http://www.hazensfarm.com/,517-548-1841,"1144 Peavy Rd, Howell, MI 48843",1144 Peavy Rd,Howell,48843,Michigan,212,"{""Monday"": ""Closed"", ""Tuesday"": ""8AM-7PM"", ""Wednesday"": ""8AM-7PM"", ""Thursday"": ""8AM-7PM"", ""Friday"": ""8AM-7PM"", ""Saturday"": ""8AM-7PM"", ""Sunday"": ""8AM-7PM""}",2025-08-23 16:58:33.154149+00,hazen's blueberry farm|howell|michigan,282,TRUE,42.5883916,-83.9529102,0101000020E61000009641107BFCFC54C0DD9E7B6A504B4540,Yes,"Blueberries, Raspberries, Peaches, Plums, Apples",https://www.hazensfarm.com https://www.michigan.org/property/hazens-blueberry-farm
536,Breeden's Orchard,https://breedensorchard.com/,615-449-2880,"631 Beckwith Rd, Mt. Juliet, TN 37122",631 Beckwith Rd,Mt. Juliet,37122,Tennessee,212,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""9AM-4PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-7:30PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""10AM-4PM""}",2025-08-23 16:58:33.154149+00,breeden's orchard|mt. juliet|tennessee,282,TRUE,36.225236,-86.470448,0101000020E6100000FD9DEDD11B9E55C0E1F08288D41C4240,Yes,"Peaches, Apples",https://breedensorchard.com/ https://www.tripadvisor.com/Attraction_Review-g55222-d10538823-Reviews-Breeden_s_Orchard-Mount_Juliet_Tennessee.html
537,A & M Farm Orchard,https://m.facebook.com/AM-Farm-Orchard-151103401573670/,513-875-2500,"22141 OH-251, Midland, OH 45148",22141 OH-251,Midland,45148,Ohio,212,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""1-5PM""}",2025-08-23 16:58:33.154149+00,a & m farm orchard|midland|ohio,282,TRUE,39.2468721,-83.8975849,0101000020E61000008AB8EF0772F954C0BDE54581999F4340,Yes,"Apples, Strawberries, Pumpkins, Grapes",https://m.facebook.com/AM-Farm-Orchard-151103401573670/ https://upickfarmsusa.com/oh/clinton-county/am-farm-orchard/
538,Pezza Farm,http://www.pezzafarm.com/,401-943-2707,"2279 Plainfield Pike, Johnston, RI 02919",2279 Plainfield Pike,Johnston,2919,Rhode Island,211,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,pezza farm|johnston|rhode island,281,TRUE,41.7931477,-71.5468388,0101000020E6100000C58B2A68FFE251C0E53224DD85E54440,Yes,Pumpkins,http://www.pezzafarm.com/ https://www.visitri.com/state/pick-your-own-farms/
539,Mount Pleasant Farms,http://www.mountpleasantfarms.com/,757-482-0739,"2201 Mt Pleasant Rd, Chesapeake, VA 23322",2201 Mt Pleasant Rd,Chesapeake,23322,Virginia,211,"{""Monday"": ""Closed"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",2025-08-23 16:58:33.154149+00,mount pleasant farms|chesapeake|virginia,281,TRUE,36.7139965,-76.141671,0101000020E6100000AAF23D23110953C0AF7AC03C645B4240,Yes,"Strawberries, Peaches, Blackberries, Pumpkins",https://mountpleasantfarms.com/ https://upickfarmsusa.com/va/chesapeake-county/mount-pleasant-farms/
540,"Kappus Farms, Inc.",http://www.kappusfarms.com/,716-778-8396,"6275 Jockey Rd, Burt, NY 14028",6275 Jockey Rd,Burt,14028,New York,211,"{""Monday"": ""9AM-4PM"", ""Tuesday"": ""9AM-4PM"", ""Wednesday"": ""9AM-4PM"", ""Thursday"": ""9AM-4PM"", ""Friday"": ""9AM-4PM"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""9AM-4PM""}",2025-08-23 16:58:33.154149+00,"kappus farms, inc.|burt|new york",281,TRUE,43.327781,-78.691532,0101000020E6100000CC086F0F42AC53C004A051BAF4A94540,Yes,Cherries,https://kappusfarms.com/ https://upickfarmsusa.com/ny/niagara-county/kappus-farms/
541,Meadowlark Farm Orchard & Cidery,http://www.themeadowlarkfarm.com/,316-518-8907,"11249 SW 160th St, Rose Hill, KS 67133",11249 SW 160th St,Rose Hill,67133,Kansas,211,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",2025-08-23 16:58:33.154149+00,meadowlark farm orchard & cidery|rose hill|kansas,281,TRUE,37.5894878,-97.0477692,0101000020E610000063F08BA60E4358C00C32135674CB4240,Yes,"strawberries, peaches, apples, pumpkins","https://themeadowlarkfarm.com/, https://www.facebook.com/MeadowlarkFarm/"
542,Race Farm,http://www.racefarmllc.com/,908-362-8151,"87 Belcher Rd, Blairstown, NJ 07825",87 Belcher Rd,Blairstown,7825,New Jersey,210,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:33.154149+00,race farm|blairstown|new jersey,280,TRUE,40.9524019,-74.9817181,0101000020E61000000B592778D4BE52C0FA92324EE8794440,Yes,"apples, blueberries, raspberries, cherries, vegetables, pumpkins, peppers","https://www.racefarmllc.com, https://upickfarmsusa.com/nj/warren-county/race-farm/"
545,Baker Farm Market & U-Pick,https://bakerfarmmarket.com/,716-791-3440,"2100 Youngstown Lockport Rd, Ransomville, NY 14131",2100 Youngstown Lockport Rd,Ransomville,14131,New York,208,"{""Monday"": ""11AM-6PM"", ""Tuesday"": ""11AM-6PM"", ""Wednesday"": ""11AM-6PM"", ""Thursday"": ""11AM-6PM"", ""Friday"": ""11AM-6PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",2025-08-23 16:58:33.154149+00,baker farm market & u-pick|ransomville|new york,278,TRUE,43.2452882,-78.9406131,0101000020E61000001BAC490133BC53C01F8C8E9A659F4540,yes,apples,https://www.bakerfarmmarket.com/u-pick/
546,Flat Top Mountain Farm,http://www.flattopmountainfarm.com/,,"638 Bowman Cemetery Rd, Soddy-Daisy, TN 37379",638 Bowman Cemetery Rd,Soddy-Daisy,37379,Tennessee,208,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""10AM-2PM"", ""Friday"": ""4-8PM"", ""Saturday"": ""10AM-2PM"", ""Sunday"": ""11AM-4PM""}",2025-08-23 16:58:33.154149+00,flat top mountain farm|soddy-daisy|tennessee,258,TRUE,35.3728647,-85.2350751,0101000020E6100000A7A66E780B4F55C09B2ACE07BAAF4140,Yes,"flowers (sunflowers, zinnias, lavender)","https://www.flattopmountainfarm.com/, https://tnhomeandfarm.com/tennessee-events/flat-top-mountain-farm-u-pick-flowers/"
547,Hanson's Farm,https://hansonsfarmframingham.com/,508-877-3058,"20 Nixon Rd, Framingham, MA 01701",20 Nixon Rd,Framingham,1701,Massachusetts,208,"{""Monday"": ""9AM-5:30PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-5:30PM""}",2025-08-23 16:58:33.154149+00,hanson's farm|framingham|massachusetts,278,TRUE,42.3377705,-71.4744704,0101000020E6100000E2BA18B95DDE51C0DB8651103C2B4540,Yes,"strawberries, blueberries, blackberries, flowers, pumpkins","https://www.hansonsfarmframingham.com/, https://www.localharvest.org/hansons-farm-M27605"
